#	z_max	A_0	V_L	D_min	D_max	M_min	M_max
9.90251e-10	9.53674e-17	4.25878e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
3.30506e-09	3.8147e-16	6.66606e-25	1.95312e-08	2.76214e-08	1.96316e-08	2.8167e-08
2.14361e-09	3.8147e-16	4.27888e-25	1.95312e-08	2.76214e-08	1.96316e-08	2.8167e-08
1.19679e-09	9.53674e-17	5.94953e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
2.85533e-09	1.90735e-16	2.22803e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
1.3044e-09	9.53674e-17	5.27059e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
3.62926e-09	5.72205e-16	8.01248e-25	2.76214e-08	3.52105e-08	2.04851e-08	3.15812e-08
1.09042e-09	9.53674e-17	4.10925e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
1.32938e-09	9.53674e-17	5.41136e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
9.97664e-10	9.53674e-17	3.61917e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
2.92134e-09	4.76837e-16	5.97367e-25	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
3.02316e-09	3.8147e-16	7.21148e-25	1.95312e-08	2.76214e-08	1.96316e-08	2.8167e-08
1.76e-09	3.8147e-16	4.02008e-25	1.95312e-08	2.76214e-08	1.96316e-08	2.8167e-08
2.62494e-09	2.86102e-16	3.40872e-25	1.95312e-08	2.76214e-08	1.36568e-08	2.47529e-08
3.59854e-09	9.53674e-16	1.71539e-24	2.92969e-08	4.88281e-08	2.30458e-08	4.86522e-08
3.54616e-09	8.58307e-16	1.51608e-24	2.92969e-08	4.1432e-08	2.98741e-08	4.18238e-08
2.72192e-09	2.86102e-16	2.44281e-25	1.95312e-08	2.76214e-08	1.36568e-08	2.47529e-08
3.05864e-09	3.8147e-16	6.33539e-25	1.95312e-08	2.76214e-08	1.96316e-08	2.8167e-08
1.08974e-09	9.53674e-17	4.29238e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
3.18903e-09	7.62939e-16	1.15485e-24	1.95312e-08	4.36732e-08	1.96316e-08	4.18238e-08
3.04119e-09	2.86102e-16	3.42821e-25	1.95312e-08	2.76214e-08	1.36568e-08	2.47529e-08
1.5159e-09	2.86102e-16	1.53979e-25	1.95312e-08	2.76214e-08	1.36568e-08	2.47529e-08
1.93075e-09	2.86102e-16	3.1402e-25	1.95312e-08	2.76214e-08	1.36568e-08	2.47529e-08
1.84084e-09	1.90735e-16	1.53346e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
2.04735e-09	1.90735e-16	1.76656e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
1.84752e-09	9.53674e-17	8.2784e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
3.03953e-09	9.53674e-17	1.41537e-25	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
3.31835e-09	4.76837e-16	6.30641e-25	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
3.68791e-09	5.72205e-16	1.08587e-24	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
2.1887e-09	3.8147e-16	4.30904e-25	1.95312e-08	2.76214e-08	1.96316e-08	2.8167e-08
1.5574e-09	9.53674e-17	6.34012e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
2.09013e-09	9.53674e-17	9.08406e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
3.34743e-09	3.8147e-16	6.84795e-25	1.95312e-08	2.76214e-08	1.96316e-08	2.8167e-08
2.39334e-09	4.76837e-16	5.18344e-25	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
2.2178e-09	1.90735e-16	1.74395e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
3.6491e-09	5.72205e-16	1.02595e-24	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
1.71446e-09	1.90735e-16	1.78678e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
2.76245e-09	3.8147e-16	6.82143e-25	1.95312e-08	2.76214e-08	1.96316e-08	2.8167e-08
2.8302e-09	3.8147e-16	5.61415e-25	1.95312e-08	2.76214e-08	1.96316e-08	2.8167e-08
2.94058e-09	4.76837e-16	6.56394e-25	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
3.24943e-09	1.90735e-16	2.23849e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
1.50129e-09	9.53674e-17	8.07413e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
3.10689e-09	4.76837e-16	5.57354e-25	2.76214e-08	3.08816e-08	1.45103e-08	2.98741e-08
2.39889e-09	2.86102e-16	2.89725e-25	1.95312e-08	2.76214e-08	1.36568e-08	2.47529e-08
1.48231e-09	9.53674e-17	7.21737e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
3.0198e-09	4.76837e-16	7.23131e-25	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
